time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),wind_speed_10m_max (mp/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm)
1946-05-31,2,96.7,72.4,13.1,316,10.29
1946-06-01,2,97.9,71.4,10.8,21,8.00
1946-06-02,2,97.3,69.0,11.1,135,8.91
1946-06-03,2,97.7,69.0,11.2,143,9.20
1946-06-04,2,97.5,70.5,9.6,211,8.07
1946-06-05,2,96.4,74.9,12.2,213,8.33
1946-06-06,1,93.0,70.7,18.9,123,9.77
1946-06-07,2,94.4,68.3,8.3,62,7.15
1946-06-08,1,95.3,68.1,12.1,96,9.59
1946-06-09,1,94.1,69.2,9.0,126,8.13
1946-06-10,2,96.8,67.9,14.9,324,9.73
1946-06-11,0,91.1,72.6,20.8,101,10.65
1946-06-12,0,90.3,69.7,20.4,107,10.42
1946-06-13,1,93.1,66.5,14.8,98,8.94
1946-06-14,0,92.7,68.4,15.0,102,9.43
1946-06-15,0,93.2,67.5,14.0,124,9.29
1946-06-16,1,94.0,69.0,15.7,99,8.65
1946-06-17,1,92.6,69.6,19.1,99,9.78
1946-06-18,1,93.4,65.7,9.4,136,9.02
1946-06-19,1,93.3,66.5,15.7,113,10.11
1946-06-20,0,92.8,67.5,19.2,106,10.58
1946-06-21,1,93.9,68.5,17.6,98,10.82
1946-06-22,0,93.2,66.0,17.4,98,10.47
1946-06-23,0,93.7,65.1,19.2,103,10.64
1946-06-24,1,94.5,67.3,18.2,96,10.66
1946-06-25,0,93.5,71.1,21.8,88,11.94
1946-06-26,0,91.3,71.7,25.6,93,11.98
1946-06-27,2,93.2,70.7,20.9,93,10.86
1946-06-28,1,96.9,69.9,18.9,72,9.85
1946-06-29,2,97.6,68.3,17.3,73,9.72
1946-06-30,1,91.0,69.9,19.9,105,9.07
1946-07-01,1,89.7,69.1,18.8,101,8.23
1946-07-02,0,88.8,66.7,19.8,89,8.31
1946-07-03,0,89.3,65.0,18.4,88,8.01
1946-07-04,1,89.9,65.1,18.4,91,8.32
1946-07-05,1,89.6,64.5,17.2,89,8.61
1946-07-06,1,89.6,63.4,18.6,89,9.28
1946-07-07,0,88.4,67.9,24.8,88,10.99
1946-07-08,0,89.2,66.2,19.1,86,9.80
1946-07-09,0,89.4,67.0,18.4,85,10.47
1946-07-10,0,88.7,66.8,24.6,86,10.89
1946-07-11,0,90.5,66.9,18.9,83,10.08
1946-07-12,0,90.0,62.6,9.0,98,8.15
1946-07-13,2,89.1,66.0,18.3,124,8.93
1946-07-14,2,89.4,71.1,18.1,121,8.08
1946-07-15,2,91.7,72.9,11.0,262,7.62
1946-07-16,1,92.1,73.6,9.9,220,7.20
1946-07-17,1,91.5,73.6,18.1,91,11.14
1946-07-18,0,92.9,68.5,19.2,84,11.07
1946-07-19,1,92.8,72.6,24.1,79,11.36
1946-07-20,0,91.2,68.4,14.2,92,9.70
1946-07-21,0,90.8,65.4,9.5,102,8.87
1946-07-22,0,89.6,69.1,19.0,96,10.49
1946-07-23,0,90.4,68.6,18.9,94,10.52
1946-07-24,1,93.4,64.2,10.9,81,8.31
1946-07-25,2,95.0,68.3,11.0,225,8.44
1946-07-26,2,94.6,67.4,12.9,187,8.79
1946-07-27,2,92.6,68.5,16.2,242,8.19
1946-07-28,2,95.8,73.4,15.4,68,8.77
1946-07-29,1,91.7,74.5,24.4,107,11.16
1946-07-30,0,89.8,70.6,19.9,106,9.07
1946-07-31,1,90.0,66.7,17.4,104,7.96
1946-08-01,1,90.4,64.8,15.0,89,8.28
1946-08-02,0,88.3,67.1,19.0,97,10.00
1946-08-03,0,88.6,67.0,17.1,98,9.27
1946-08-04,1,89.6,62.2,11.6,101,7.98
1946-08-05,1,88.8,64.4,13.7,101,8.25
1946-08-06,1,89.6,64.1,10.3,96,7.69
1946-08-07,2,90.1,66.6,9.4,92,7.61
1946-08-08,2,89.6,69.9,19.5,114,8.44
1946-08-09,2,89.6,70.0,17.9,96,8.61
1946-08-10,1,89.0,66.9,18.6,98,9.30
1946-08-11,1,89.8,69.3,17.5,95,9.31
1946-08-12,0,89.8,68.9,15.6,86,9.05
1946-08-13,0,88.2,65.2,15.7,103,8.20
1946-08-14,0,89.9,65.0,16.4,81,8.63
1946-08-15,0,89.7,61.7,11.1,85,7.74
1946-08-16,0,88.8,64.1,16.6,93,8.11
1946-08-17,0,88.4,64.8,15.9,89,8.61
1946-08-18,0,88.1,67.0,19.3,83,9.18
1946-08-19,0,90.0,66.4,15.0,61,8.55
1946-08-20,0,88.5,64.8,14.9,105,8.19
1946-08-21,0,87.8,63.8,15.7,106,8.15
1946-08-22,0,89.9,63.4,11.7,94,7.70
1946-08-23,0,90.3,65.9,17.0,78,8.51
1946-08-24,0,88.5,68.8,19.3,108,9.07
1946-08-25,1,91.1,66.0,16.4,96,7.72
1946-08-26,1,93.1,65.2,9.0,56,7.85
1946-08-27,2,93.1,70.4,12.0,100,8.24
1946-08-28,0,92.3,69.0,15.5,96,10.09
1946-08-29,0,91.4,69.0,20.4,94,10.98
1946-08-30,0,92.1,70.9,18.5,97,10.61
1946-08-31,1,94.7,65.4,15.3,71,9.93
1946-09-01,0,90.2,71.3,25.2,83,11.18
1946-09-02,0,87.9,65.9,24.8,90,10.57
1946-09-03,0,91.0,63.0,16.9,81,9.38
1946-09-04,0,88.6,61.6,9.8,95,7.46
1946-09-05,0,88.4,64.5,15.1,88,9.03
1946-09-06,0,86.7,66.2,19.8,92,9.19
1946-09-07,0,88.7,64.1,16.6,82,8.46
1946-09-08,1,87.4,65.3,19.5,71,7.99
1946-09-09,1,86.5,64.2,11.8,141,8.05
1946-09-10,0,88.4,64.2,11.1,120,7.81
1946-09-11,2,87.7,63.6,11.4,131,7.20
1946-09-12,3,85.1,68.9,11.6,67,5.46
1946-09-13,1,87.7,65.3,17.9,79,8.28
1946-09-14,2,86.2,65.3,13.9,71,7.89
1946-09-15,2,87.7,66.9,17.9,93,9.19
1946-09-16,1,87.9,66.5,17.3,94,9.42
1946-09-17,2,88.8,63.5,14.1,76,7.45
1946-09-18,2,87.1,63.6,17.5,78,7.42
1946-09-19,2,85.8,63.8,14.8,80,7.39
1946-09-20,2,87.0,64.9,12.3,259,7.39
1946-09-21,2,86.9,61.9,10.5,232,7.38
1946-09-22,2,87.2,63.5,14.7,123,7.63
1946-09-23,2,87.1,65.1,9.2,225,6.67
1946-09-24,2,86.0,64.4,12.5,76,6.89
1946-09-25,1,84.2,65.8,18.4,83,7.77
1946-09-26,1,85.4,64.6,15.4,66,7.74
1946-09-27,1,85.1,62.5,15.2,156,7.34
1946-09-28,2,85.6,60.8,13.4,280,7.19
1946-09-29,2,86.1,60.9,14.0,254,7.18
1946-09-30,1,85.5,63.5,12.5,269,6.84
1946-10-01,2,86.9,61.6,12.7,295,7.75
1946-10-02,2,87.8,63.2,9.7,352,6.85
1946-10-03,1,85.7,63.5,12.4,73,6.48
1946-10-04,53,84.2,62.8,12.7,78,6.14
1946-10-05,51,82.3,61.5,18.1,100,6.87
1946-10-06,51,80.6,61.9,12.7,87,5.66
1946-10-07,0,83.7,61.9,14.1,105,6.81
1946-10-08,0,85.1,61.8,16.7,99,7.72
1946-10-09,1,85.7,60.6,17.2,91,7.93
1946-10-10,1,86.5,61.9,13.1,92,6.86
1946-10-11,0,84.1,61.3,13.4,131,6.64
1946-10-12,1,85.9,61.7,12.9,303,7.03
1946-10-13,0,86.4,62.4,16.9,319,8.65
1946-10-14,1,86.9,63.0,13.8,355,8.26
1946-10-15,1,85.6,60.8,12.4,95,6.75
1946-10-16,0,86.9,60.8,11.6,311,6.88
1946-10-17,0,86.7,60.5,12.1,340,7.35
1946-10-18,1,85.1,59.7,10.2,61,6.87
1946-10-19,0,82.2,60.6,14.5,112,7.41
1946-10-20,0,82.1,59.0,13.6,100,6.94
1946-10-21,0,81.2,57.8,12.7,102,6.79
1946-10-22,1,81.5,55.7,8.6,58,5.52
1946-10-23,1,81.5,54.6,9.8,325,5.92
1946-10-24,0,82.4,55.3,9.4,343,5.86
1946-10-25,0,81.8,54.9,9.7,137,6.24
1946-10-26,0,81.5,55.5,11.0,96,6.66
1946-10-27,0,80.2,55.6,13.2,74,6.11
1946-10-28,0,81.3,54.3,8.7,78,5.58
1946-10-29,0,78.0,54.1,9.1,135,5.75
1946-10-30,0,78.8,55.3,14.1,292,6.05
1946-10-31,0,78.3,51.8,11.7,303,5.92
1946-11-01,0,79.9,51.0,10.0,29,5.54
1946-11-02,0,81.4,51.8,9.5,58,5.33
1946-11-03,0,80.0,52.9,12.0,83,6.18
1946-11-04,0,77.9,54.5,15.2,81,6.03
1946-11-05,0,77.5,49.9,9.8,67,5.00
1946-11-06,0,78.8,50.8,10.8,334,5.91
1946-11-07,0,77.1,50.9,9.9,353,5.47
1946-11-08,0,76.4,53.0,12.8,107,6.02
1946-11-09,1,75.5,52.5,13.2,114,6.13
1946-11-10,1,74.6,53.0,12.8,111,5.76
1946-11-11,1,77.7,50.9,8.9,101,5.28
1946-11-12,1,77.9,49.7,9.3,94,5.67
1946-11-13,1,75.3,51.9,12.9,114,6.14
1946-11-14,1,76.2,51.4,9.6,97,5.12
1946-11-15,1,75.8,48.2,9.4,40,4.55
1946-11-16,1,76.0,49.8,10.1,87,5.62
1946-11-17,1,77.9,49.6,11.1,329,5.93
1946-11-18,1,77.3,51.7,15.2,333,6.26
1946-11-19,0,74.5,44.2,10.3,22,5.20
1946-11-20,0,73.2,48.8,15.3,89,5.96
1946-11-21,1,73.0,48.1,16.8,100,6.02
1946-11-22,0,74.3,47.9,9.6,121,5.26
1946-11-23,0,75.2,47.5,12.5,207,5.14
1946-11-24,51,71.7,51.5,13.5,114,4.78
1946-11-25,0,72.0,53.5,18.7,102,6.00
1946-11-26,0,72.6,49.1,12.4,86,4.95
1946-11-27,0,73.5,45.7,9.9,31,4.74
1946-11-28,0,70.1,46.2,12.7,76,4.18
1946-11-29,0,68.4,42.7,10.1,64,3.95
1946-11-30,0,68.7,41.4,11.0,56,4.05
1946-12-01,1,67.1,42.5,8.7,51,3.44
1946-12-02,0,66.2,41.9,13.3,83,3.98
1946-12-03,0,60.7,41.7,17.2,78,3.60
1946-12-04,0,59.9,35.3,11.0,352,3.79
1946-12-05,0,64.0,38.2,14.7,330,4.94
1946-12-06,0,65.1,42.5,12.8,334,4.37
1946-12-07,0,63.4,37.5,9.7,107,3.75
1946-12-08,0,64.6,35.9,9.7,16,3.79
1946-12-09,0,65.8,38.6,9.0,344,4.16
1946-12-10,0,67.1,38.8,10.3,8,4.34
1946-12-11,0,66.2,37.7,11.6,353,4.26
1946-12-12,0,64.4,40.9,10.9,98,4.36
1946-12-13,0,61.1,36.5,8.2,89,3.80
1946-12-14,1,63.7,35.9,11.2,337,4.17
1946-12-15,0,65.6,40.8,13.8,347,4.82
1946-12-16,0,67.2,33.9,10.8,9,4.20
1946-12-17,2,60.8,38.3,8.1,124,3.29
1946-12-18,1,63.0,39.3,12.0,151,4.23
1946-12-19,1,62.7,42.7,17.1,254,3.98
1946-12-20,1,65.3,40.7,11.6,295,4.45
1946-12-21,1,66.0,39.8,10.5,312,4.21
1946-12-22,1,68.0,45.0,12.5,245,4.35
1946-12-23,1,65.8,48.9,13.1,326,4.62
1946-12-24,2,68.5,48.4,13.8,130,5.11
1946-12-25,2,66.2,44.5,16.7,246,4.80
1946-12-26,1,60.2,35.8,14.7,1,4.71
1946-12-27,0,57.6,31.1,12.2,356,4.20
1946-12-28,0,57.5,28.6,17.3,336,4.31
1946-12-29,0,58.1,36.3,14.8,339,3.96
1946-12-30,0,54.5,27.1,9.8,19,3.27
1946-12-31,0,52.2,28.4,9.6,61,3.08
1947-01-01,0,56.4,26.6,10.2,47,3.63
1947-01-02,0,62.1,31.4,11.9,1,4.27
1947-01-03,1,60.4,35.3,9.5,103,3.76
1947-01-04,3,60.8,37.9,12.1,344,3.67
1947-01-05,3,62.4,36.2,10.7,345,4.07
1947-01-06,2,67.3,42.0,9.5,333,4.12
1947-01-07,0,66.7,37.0,9.6,8,4.23
1947-01-08,0,67.0,35.6,10.8,72,4.87
1947-01-09,0,65.4,35.2,10.5,44,4.26
1947-01-10,0,65.9,38.7,15.7,86,5.46
1947-01-11,1,66.0,41.5,13.9,84,5.08
1947-01-12,1,67.1,44.8,13.9,80,5.33
1947-01-13,0,67.5,41.0,11.9,73,4.63
1947-01-14,1,68.1,37.6,10.3,40,4.51
1947-01-15,0,69.8,40.1,9.8,36,4.71
1947-01-16,0,66.6,39.7,11.8,78,4.59
1947-01-17,0,64.8,38.2,11.5,84,4.71
1947-01-18,0,63.5,38.5,13.6,80,4.36
1947-01-19,1,61.8,33.8,10.2,60,3.56
1947-01-20,0,62.3,32.1,9.4,358,3.96
1947-01-21,0,65.8,39.3,17.0,334,5.47
1947-01-22,0,64.4,34.6,12.1,90,4.78
1947-01-23,1,64.4,36.5,10.3,113,4.60
1947-01-24,1,66.9,42.5,12.8,138,5.17
1947-01-25,2,67.7,46.1,17.8,166,5.71
1947-01-26,1,71.2,48.7,20.6,267,5.54
1947-01-27,0,72.0,40.3,11.1,309,5.36
1947-01-28,1,72.5,44.2,16.7,301,6.15
1947-01-29,2,69.5,48.5,14.3,346,6.11
1947-01-30,1,68.9,50.2,16.2,95,5.93
1947-01-31,2,69.4,45.9,16.8,108,5.49
1947-02-01,2,73.0,53.6,17.8,246,5.45
1947-02-02,0,70.2,45.4,16.5,330,6.19
1947-02-03,0,71.1,41.8,14.2,92,5.90
1947-02-04,0,72.1,40.6,15.9,255,5.69
1947-02-05,0,74.9,52.3,16.1,292,5.93
1947-02-06,1,77.1,48.8,18.2,290,6.07
1947-02-07,1,77.2,57.1,19.4,263,6.17
1947-02-08,1,77.5,47.3,13.9,301,6.17
1947-02-09,1,77.3,45.8,15.5,308,6.29
1947-02-10,0,76.5,55.1,16.8,296,6.07
1947-02-11,1,74.6,54.7,19.7,293,6.58
1947-02-12,1,74.4,47.7,17.3,325,6.02
1947-02-13,2,72.6,44.9,9.7,59,5.66
1947-02-14,0,70.6,39.2,9.2,327,5.37
1947-02-15,3,69.8,42.5,8.3,100,4.62
1947-02-16,1,72.4,45.5,11.4,295,5.29
1947-02-17,0,71.6,44.6,9.3,127,5.55
1947-02-18,0,71.7,45.6,12.5,168,5.67
1947-02-19,0,73.5,45.5,13.1,286,5.88
1947-02-20,1,75.3,44.6,14.9,319,6.58
1947-02-21,0,77.4,48.1,11.8,330,6.71
1947-02-22,0,79.4,47.0,10.2,67,6.39
1947-02-23,0,79.5,49.5,10.5,289,6.22
1947-02-24,0,79.6,55.2,17.8,270,6.79
1947-02-25,0,79.0,50.7,15.2,289,7.09
1947-02-26,0,81.5,57.5,12.2,234,6.48
1947-02-27,0,82.5,61.0,19.9,184,7.69
1947-02-28,1,78.9,56.5,16.4,290,6.70
1947-03-01,0,75.2,48.2,13.0,320,6.52
1947-03-02,0,78.0,45.8,14.9,342,6.95
1947-03-03,0,78.8,50.9,11.9,71,6.34
1947-03-04,0,78.8,56.9,19.3,94,7.71
1947-03-05,0,79.7,52.9,14.0,110,7.04
1947-03-06,0,80.5,51.0,10.4,173,6.54
1947-03-07,0,81.1,51.5,13.2,264,6.66
1947-03-08,0,81.8,55.6,12.4,291,6.99
1947-03-09,0,83.9,53.6,10.7,66,6.81
1947-03-10,0,82.1,57.1,16.9,78,8.04
1947-03-11,0,75.5,49.8,17.7,82,7.28
1947-03-12,0,77.6,46.1,11.9,81,7.44
1947-03-13,0,80.3,43.7,10.6,84,7.09
1947-03-14,1,79.9,47.9,9.7,76,6.66
1947-03-15,0,81.5,49.1,9.3,91,6.93
1947-03-16,0,80.3,49.4,19.3,82,8.23
1947-03-17,0,81.2,54.4,16.5,90,7.15
1947-03-18,0,79.9,51.8,12.4,85,6.96
1947-03-19,0,77.6,48.3,10.8,353,6.68
1947-03-20,0,80.9,48.2,10.1,20,6.76
1947-03-21,0,79.9,51.4,9.8,144,7.11
1947-03-22,1,80.1,52.7,9.8,114,6.72
1947-03-23,1,80.1,54.5,12.3,97,6.85
1947-03-24,3,79.9,55.3,11.6,199,6.61
1947-03-25,0,81.4,54.0,14.1,297,7.82
1947-03-26,0,82.3,52.0,12.2,329,7.87
1947-03-27,0,78.3,58.0,15.6,108,8.08
1947-03-28,0,77.4,55.3,17.6,117,7.98
1947-03-29,0,80.6,50.4,12.6,255,7.42
1947-03-30,0,82.3,51.8,12.7,228,7.44
1947-03-31,0,83.2,60.1,20.6,236,8.63
1947-04-01,0,82.8,52.7,12.5,318,8.29
1947-04-02,0,82.5,53.1,14.8,288,8.12
1947-04-03,0,81.7,51.1,15.0,105,8.02
1947-04-04,0,83.6,58.7,24.4,98,9.46
1947-04-05,1,85.5,62.4,18.7,110,9.24
1947-04-06,1,86.0,62.2,19.1,145,9.57
1947-04-07,3,85.1,63.8,22.4,153,9.28
1947-04-08,3,82.5,64.6,18.7,157,8.22
1947-04-09,2,85.0,60.8,14.4,317,7.97
1947-04-10,2,86.1,58.9,17.5,300,8.95
1947-04-11,1,85.2,63.5,19.3,295,8.98
1947-04-12,1,85.7,61.6,14.3,259,7.32
1947-04-13,0,86.5,58.6,15.3,153,8.53
1947-04-14,0,82.0,63.6,9.1,74,7.50
1947-04-15,0,79.4,58.2,19.3,57,8.12
1947-04-16,0,80.6,56.7,15.5,66,7.30
1947-04-17,1,79.6,57.2,16.6,96,6.61
1947-04-18,1,77.9,57.2,15.6,107,6.74
1947-04-19,1,80.1,56.7,9.5,28,6.35
1947-04-20,1,81.7,57.3,15.0,79,6.75
1947-04-21,3,85.5,61.3,15.3,50,7.74
1947-04-22,2,83.2,63.2,15.0,10,7.74
1947-04-23,1,82.4,59.2,15.7,105,8.52
1947-04-24,0,82.2,59.4,20.2,95,9.26
1947-04-25,0,82.1,59.4,21.2,84,9.41
1947-04-26,0,77.6,55.6,21.2,82,8.90
1947-04-27,1,75.5,53.3,23.1,86,8.45
1947-04-28,0,76.8,54.5,19.4,90,7.98
1947-04-29,0,79.9,54.1,16.3,90,7.44
1947-04-30,1,80.1,54.0,13.3,111,7.68
1947-05-01,0,82.2,56.8,12.8,152,7.85
1947-05-02,0,86.0,56.9,12.4,163,8.57
1947-05-03,1,89.1,63.7,14.7,201,8.50
1947-05-04,51,87.8,63.7,20.0,263,8.40
1947-05-05,51,86.2,67.9,13.7,346,6.77
1947-05-06,0,88.7,64.0,19.2,120,9.05
1947-05-07,1,92.0,68.0,16.1,259,9.46
1947-05-08,1,93.3,66.3,15.8,255,9.58
1947-05-09,1,94.6,69.3,18.7,243,9.81
1947-05-10,2,94.8,71.3,16.0,298,9.57
1947-05-11,2,94.5,69.2,15.7,316,9.98
1947-05-12,2,94.9,68.1,17.9,298,10.25
1947-05-13,51,86.2,68.8,21.7,248,8.18
1947-05-14,51,85.1,65.3,22.9,270,9.15
1947-05-15,0,85.0,59.6,17.1,301,9.28
1947-05-16,0,88.0,59.0,15.3,311,9.00
1947-05-17,0,87.5,55.4,14.0,330,9.08
1947-05-18,0,87.0,61.7,13.1,54,7.99
1947-05-19,1,87.8,66.0,18.8,99,9.60
1947-05-20,1,89.2,64.4,18.0,105,9.54
1947-05-21,1,90.5,66.2,12.5,131,8.63
1947-05-22,0,93.7,65.5,14.8,238,9.48
1947-05-23,3,91.2,66.6,19.3,300,10.36
1947-05-24,2,90.4,63.7,15.8,305,9.46
1947-05-25,0,92.6,62.5,16.0,308,9.84
1947-05-26,1,91.6,61.7,13.4,276,9.64
1947-05-27,1,92.6,64.5,15.7,261,9.79
1947-05-28,0,92.3,67.1,20.6,303,10.75
1947-05-29,1,92.1,67.4,19.7,310,10.63
1947-05-30,0,91.5,66.4,19.5,310,10.44
1947-05-31,0,92.5,65.2,17.6,310,9.89
1947-06-01,0,93.6,64.9,15.5,330,9.94
1947-06-02,53,89.8,71.3,20.8,81,8.31
1947-06-03,1,88.7,66.1,17.4,88,7.99
1947-06-04,1,89.9,69.1,15.0,133,8.43
1947-06-05,53,89.3,68.1,18.6,162,8.62
1947-06-06,63,87.4,66.3,16.5,133,6.82
1947-06-07,63,84.7,62.6,9.0,96,5.73
1947-06-08,53,80.3,62.8,11.2,92,5.50
1947-06-09,63,77.7,62.4,15.3,105,4.94
1947-06-10,61,77.4,61.5,10.8,127,4.97
1947-06-11,51,76.6,61.0,18.3,139,5.23
1947-06-12,51,78.7,61.0,11.1,153,4.88
1947-06-13,61,78.3,61.5,11.3,104,4.91
1947-06-14,63,80.0,63.5,10.2,92,5.10
1947-06-15,1,83.2,63.0,8.1,55,5.62
1947-06-16,1,87.9,61.6,8.8,60,6.90
1947-06-17,51,90.5,65.2,12.8,69,7.54
1947-06-18,53,88.3,68.5,11.4,110,6.72
1947-06-19,63,81.9,64.9,10.9,10,4.67
1947-06-20,61,83.3,61.9,11.9,67,5.54
1947-06-21,61,84.6,62.4,13.8,80,6.33
1947-06-22,63,83.0,64.8,14.6,89,5.59
1947-06-23,63,73.2,65.0,13.9,81,2.98
1947-06-24,51,75.6,65.3,12.9,65,3.76
1947-06-25,51,77.4,65.3,14.1,69,4.02
1947-06-26,51,76.8,65.7,18.0,61,3.65
1947-06-27,61,79.6,63.9,11.4,39,4.24
1947-06-28,51,83.6,62.2,10.8,56,6.26
1947-06-29,51,85.7,61.1,16.7,88,7.33
1947-06-30,53,81.2,62.8,14.9,93,5.67
1947-07-01,61,80.7,62.5,9.6,41,5.01
1947-07-02,61,83.8,62.7,15.6,73,5.91
1947-07-03,51,83.9,64.4,16.4,81,6.70
1947-07-04,1,89.2,62.9,16.4,62,7.71
1947-07-05,53,91.1,66.4,17.1,64,7.80
1947-07-06,1,90.6,68.5,17.2,77,8.91
1947-07-07,1,93.2,70.2,17.2,95,9.10
1947-07-08,51,93.2,71.2,8.3,306,7.22
1947-07-09,1,95.9,71.9,12.4,243,7.23
1947-07-10,63,89.9,71.9,18.5,142,6.99
1947-07-11,53,84.1,68.5,14.4,137,4.93
1947-07-12,0,88.4,64.9,7.9,55,6.15
1947-07-13,53,90.9,65.2,10.7,336,6.41
1947-07-14,53,93.2,67.2,11.3,321,6.83
1947-07-15,2,94.6,68.1,19.9,81,8.87
1947-07-16,63,92.5,69.7,15.5,118,6.80
1947-07-17,51,84.7,68.3,10.1,39,5.74
1947-07-18,1,91.4,69.8,9.9,352,6.64
1947-07-19,53,90.7,67.9,8.3,148,5.98
1947-07-20,55,89.8,69.3,10.2,90,6.28
1947-07-21,0,92.3,66.2,19.7,83,9.63
1947-07-22,0,93.1,69.8,16.7,87,10.19
1947-07-23,2,94.9,68.5,11.5,33,7.87
1947-07-24,2,94.1,72.5,11.6,108,8.29
1947-07-25,2,93.1,71.7,15.6,100,9.23
1947-07-26,2,92.6,70.7,15.1,99,9.51
1947-07-27,2,92.1,67.9,11.9,123,7.85
1947-07-28,2,92.8,71.5,9.0,36,6.70
1947-07-29,51,91.7,74.0,7.2,30,6.98
1947-07-30,51,89.7,70.9,6.7,226,6.00
1947-07-31,2,90.8,74.8,11.7,327,6.45
1947-08-01,51,88.5,75.1,12.2,137,7.09
1947-08-02,51,90.2,72.5,10.2,24,6.23
1947-08-03,1,87.6,74.6,11.7,57,7.50
1947-08-04,1,89.0,72.2,19.5,102,9.63
1947-08-05,2,90.2,68.6,16.4,96,9.17
1947-08-06,1,88.3,67.6,15.7,111,8.21
1947-08-07,2,90.1,65.6,9.3,13,6.40
1947-08-08,2,91.4,71.4,13.0,120,8.83
1947-08-09,1,92.0,69.8,10.7,133,8.26
1947-08-10,2,89.7,68.4,9.9,161,6.91
1947-08-11,53,89.5,66.7,10.9,136,6.60
1947-08-12,63,86.9,66.4,10.2,310,5.35
1947-08-13,53,89.0,67.1,9.6,355,5.82
1947-08-14,2,91.3,65.8,17.7,85,7.59
1947-08-15,51,91.6,68.4,14.3,134,7.45
1947-08-16,1,90.4,69.8,11.9,83,6.64
1947-08-17,1,93.5,68.7,14.8,70,8.73
1947-08-18,1,92.9,70.8,13.8,108,8.77
1947-08-19,2,94.2,70.5,8.9,121,7.42
1947-08-20,1,94.1,71.8,16.8,92,9.75
1947-08-21,0,93.4,72.9,19.5,96,10.29
1947-08-22,1,94.8,68.8,8.1,123,7.52
1947-08-23,1,94.0,75.0,16.2,317,9.26
1947-08-24,1,95.0,71.4,15.0,94,8.87
1947-08-25,2,94.2,72.1,15.8,142,8.50
1947-08-26,51,91.0,73.4,9.7,148,6.65
1947-08-27,1,91.0,74.5,11.2,293,6.39
1947-08-28,51,94.3,72.8,14.5,342,7.82
1947-08-29,51,91.6,75.2,18.7,124,8.75
1947-08-30,0,92.7,70.9,14.5,132,8.40
1947-08-31,1,90.4,69.4,11.2,151,7.17
1947-09-01,1,92.6,69.7,11.1,111,6.13
1947-09-02,1,97.7,71.2,13.5,88,8.77
1947-09-03,0,93.5,73.5,20.9,99,11.19
1947-09-04,0,91.3,69.8,21.8,111,10.60
1947-09-05,0,93.7,68.2,18.4,99,10.44
1947-09-06,2,96.3,71.7,17.0,92,10.34
1947-09-07,1,95.3,75.2,22.1,94,10.79
1947-09-08,0,94.5,73.3,21.8,92,11.06
1947-09-09,0,93.1,71.7,16.7,104,10.37
1947-09-10,0,92.7,67.0,14.8,115,8.50
1947-09-11,53,91.7,66.2,15.4,343,7.40
1947-09-12,2,90.6,69.7,12.0,103,8.32
1947-09-13,61,87.2,67.7,18.6,142,6.90
1947-09-14,55,82.0,63.6,12.0,119,4.73
1947-09-15,51,82.4,63.1,17.6,107,5.22
1947-09-16,2,85.5,65.7,15.7,84,6.48
1947-09-17,53,86.6,66.9,20.7,107,6.88
1947-09-18,51,83.3,66.2,19.1,120,6.77
1947-09-19,51,82.6,64.8,17.1,110,6.06
1947-09-20,51,82.9,63.3,11.7,88,6.11
1947-09-21,2,84.2,65.2,13.0,126,6.70
1947-09-22,1,83.5,66.0,18.4,111,6.99
1947-09-23,2,84.7,67.1,17.3,132,7.64
1947-09-24,53,85.1,64.2,17.7,299,6.57
1947-09-25,51,85.6,63.4,15.0,297,6.72
1947-09-26,51,87.1,64.3,12.9,267,6.27
1947-09-27,1,87.3,65.3,11.3,153,6.39
1947-09-28,2,89.9,67.6,13.0,104,7.24
1947-09-29,1,89.0,68.9,18.1,80,9.12
1947-09-30,0,86.9,68.2,25.3,92,9.62
1947-10-01,2,87.7,63.0,13.3,352,7.51
1947-10-02,0,84.9,62.7,17.9,56,7.78
1947-10-03,1,81.6,64.7,19.9,98,7.40
1947-10-04,2,81.8,62.1,14.3,95,6.31
1947-10-05,53,82.7,63.0,12.0,79,6.13
1947-10-06,1,82.4,63.1,14.8,74,5.97
1947-10-07,1,83.8,64.7,12.0,160,6.63
1947-10-08,0,84.6,62.1,12.5,144,7.22
1947-10-09,0,85.5,61.5,10.9,157,7.07
1947-10-10,1,86.0,61.1,9.1,277,6.61
1947-10-11,2,84.8,61.7,12.7,215,6.58
1947-10-12,1,84.7,62.6,14.7,132,7.58
1947-10-13,1,84.8,63.6,14.5,130,7.70
1947-10-14,0,84.6,60.9,10.8,137,7.06
1947-10-15,0,84.7,59.7,12.8,286,7.21
1947-10-16,0,84.1,59.0,14.1,296,7.26
1947-10-17,1,83.2,57.7,14.5,272,6.97
1947-10-18,1,82.3,58.7,11.9,151,6.33
1947-10-19,1,82.8,60.3,12.4,209,6.84
1947-10-20,0,82.3,58.9,14.3,303,7.01
1947-10-21,0,81.2,55.4,13.6,275,6.71
1947-10-22,0,81.0,57.1,14.3,281,6.74
1947-10-23,2,81.7,57.2,13.8,288,6.40
1947-10-24,1,82.4,63.0,17.3,248,6.57
1947-10-25,2,82.0,62.9,17.4,274,6.66
1947-10-26,1,81.1,62.2,17.6,276,6.92
1947-10-27,1,79.0,57.6,14.9,314,6.45
